1	0
1	1
4	0
4	1
7	0
7	1
9	0
9	1
12	0
12	1
14	0
14	1
17	0
17	1
19	0
19	1
22	0
22	1
24	0
24	1
26	0
26	1
29	0
29	1
32	0
32	1
34	0
34	1
36	0
36	1
39	0
39	1
42	0
42	1
45	0
45	1
46	0
46	1
48	0
48	1
51	0
51	1
54	0
54	1
56	0
56	1
57	0
57	1
59	0
59	1
62	0
62	1
64	0
64	1
65	0
65	1
67	0
67	1
70	0
70	1
71	0
71	1
73	0
73	1
74	0
74	1
75	0
75	1
76	0
76	1
78	0
78	1
79	0
79	1
80	0
80	1
83	0
83	1
84	0
84	1
85	0
85	1
87	0
87	1
90	0
90	1
91	0
91	1
93	0
93	1
94	0
94	1
95	0
95	1
97	0
97	1
100	0
100	1
102	0
102	1
103	0
103	1
105	0
105	1
107	0
107	1
108	0
108	1
110	0
110	1
112	0
112	1
114	0
114	1
117	0
117	1
119	0
119	1
120	0
120	1
122	0
122	1
124	0
124	1
125	0
125	1
127	0
127	1
128	0
128	1
129	0
129	1
131	0
131	1
133	0
133	1
134	0
134	1
135	0
135	1
137	0
137	1
138	0
138	1
139	0
139	1
140	0
140	1
141	0
141	1
142	0
142	1
143	0
143	1
146	0
146	1
148	0
148	1
149	0
149	1
150	0
150	1
152	0
152	1
154	0
154	1
155	0
155	1
157	0
157	1
158	0
158	1
161	0
161	1
163	0
163	1
164	0
164	1
165	0
165	1
168	0
168	1
170	0
170	1
171	0
171	1
172	0
172	1
174	0
174	1
175	0
175	1
176	0
176	1
177	0
177	1
179	0
179	1
180	0
180	1
182	0
182	1
184	0
184	1
185	0
185	1
186	0
186	1
188	0
188	1
191	0
191	1
192	0
192	1
193	0
193	1
195	0
195	1
198	0
198	1
200	0
200	1
201	0
201	1
202	0
202	1
203	0
203	1
204	0
204	1
206	0
206	1
207	0
207	1
208	0
208	1
209	0
209	1
211	0
211	1
213	0
213	1
214	0
214	1
216	0
216	1
218	0
218	1
219	0
219	1
221	0
221	1
223	0
223	1
226	0
226	1
227	0
227	1
228	0
228	1
230	0
230	1
231	0
231	1
233	0
233	1
234	0
234	1
235	0
235	1
236	0
236	1
237	0
237	1
238	0
238	1
239	0
239	1
241	0
241	1
242	0
242	1
243	0
243	1
244	0
244	1
246	0
246	1
247	0
247	1
248	0
248	1
251	0
251	1
253	0
253	1
255	0
255	1
257	0
257	1
260	0
260	1
261	0
261	1
264	0
264	1
267	0
267	1
268	0
268	1
269	0
269	1
271	0
271	1
272	0
272	1
273	0
273	1
274	0
274	1
275	0
275	1
276	0
276	1
279	0
279	1
280	0
280	1
281	0
281	1
282	0
282	1
283	0
283	1
284	0
284	1
285	0
285	1
286	0
286	1
287	0
287	1
288	0
288	1
291	0
291	1
292	0
292	1
293	0
293	1
295	0
295	1
296	0
296	1
297	0
297	1
299	0
299	1
302	0
302	1
303	0
303	1
304	0
304	1
306	0
306	1
308	0
308	1
309	0
309	1
310	0
310	1
312	0
312	1
313	0
313	1
314	0
314	1
315	0
315	1
317	0
317	1
319	0
319	1
321	0
321	1
322	0
322	1
323	0
323	1
325	0
325	1
326	0
326	1
327	0
327	1
329	0
329	1
330	0
330	1
332	0
332	1
334	0
334	1
335	0
335	1
336	0
336	1
337	0
337	1
338	0
338	1
339	0
339	1
342	0
342	1
343	0
343	1
344	0
344	1
346	0
346	1
347	0
347	1
348	0
348	1
349	0
349	1
350	0
350	1
351	0
351	1
352	0
352	1
353	0
353	1
354	0
354	1
355	0
355	1
356	0
356	1
359	0
359	1
360	0
360	1
361	0
361	1
362	0
362	1
363	0
363	1
365	0
365	1
367	0
367	1
369	0
369	1
370	0
370	1
371	0
371	1
372	0
372	1
373	0
373	1
374	0
374	1
375	0
375	1
376	0
376	1
377	0
377	1
379	0
379	1
382	0
382	1
383	0
383	1
385	0
385	1
386	0
386	1
387	0
387	1
389	0
389	1
390	0
390	1
391	0
391	1
393	0
393	1
394	0
394	1
396	0
396	1
397	0
397	1
398	0
398	1
400	0
400	1
402	0
402	1
403	0
403	1
404	0
404	1
406	0
406	1
407	0
407	1
408	0
408	1
409	0
409	1
411	0
411	1
413	0
413	1
416	0
416	1
418	0
418	1
419	0
419	1
421	0
421	1
422	0
422	1
424	0
424	1
426	0
426	1
427	0
427	1
428	0
428	1
429	0
429	1
430	0
430	1
432	0
432	1
434	0
434	1
435	0
435	1
436	0
436	1
438	0
438	1
440	0
440	1
441	0
441	1
442	0
442	1
444	0
444	1
445	0
445	1
446	0
446	1
447	0
447	1
448	0
448	1
450	0
450	1
451	0
451	1
452	0
452	1
454	0
454	1
455	0
455	1
457	0
457	1
459	0
459	1
460	0
460	1
462	0
462	1
463	0
463	1
465	0
465	1
466	0
466	1
468	0
468	1
469	0
469	1
470	0
470	1
471	0
471	1
472	0
472	1
475	0
475	1
476	0
476	1
478	0
478	1
479	0
479	1
480	0
480	1
481	0
481	1
482	0
482	1
484	0
484	1
485	0
485	1
486	0
486	1
487	0
487	1
488	0
488	1
489	0
489	1
491	0
491	1
492	0
492	1
493	0
493	1
494	0
494	1
495	0
495	1
496	0
496	1
497	0
497	1
498	0
498	1
499	0
499	1
500	0
500	1
501	0
501	1
502	0
502	1
503	0
503	1
504	0
504	1
506	0
506	1
508	0
508	1
509	0
509	1
510	0
510	1
511	0
511	1
512	0
512	1
513	0
513	1
516	0
516	1
517	0
517	1
518	0
518	1
519	0
519	1
520	0
520	1
522	0
522	1
523	0
523	1
524	0
524	1
525	0
525	1
526	0
526	1
528	0
528	1
530	0
530	1
531	0
531	1
532	0
532	1
533	0
533	1
534	0
534	1
536	0
536	1
537	0
537	1
538	0
538	1
539	0
539	1
540	0
540	1
542	0
542	1
543	0
543	1
545	0
545	1
546	0
546	1
548	0
548	1
549	0
549	1
550	0
550	1
551	0
551	1
552	0
552	1
553	0
553	1
556	0
556	1
557	0
557	1
559	0
559	1
560	0
560	1
561	0
561	1
562	0
562	1
563	0
563	1
564	0
564	1
565	0
565	1
567	0
567	1
568	0
568	1
569	0
569	1
570	0
570	1
571	0
571	1
572	0
572	1
573	0
573	1
575	0
575	1
576	0
576	1
577	0
577	1
578	0
578	1
579	0
579	1
580	0
580	1
582	0
582	1
584	0
584	1
586	0
586	1
587	0
587	1
589	0
589	1
590	0
590	1
592	0
592	1
593	0
593	1
594	0
594	1
595	0
595	1
596	0
596	1
597	0
597	1
598	0
598	1
600	0
600	1
602	0
602	1
603	0
603	1
604	0
604	1
606	0
606	1
607	0
607	1
609	0
609	1
610	0
610	1
611	0
611	1
612	0
612	1
613	0
613	1
614	0
614	1
615	0
615	1
616	0
616	1
617	0
617	1
618	0
618	1
620	0
620	1
621	0
621	1
622	0
622	1
623	0
623	1
624	0
624	1
625	0
625	1
627	0
627	1
628	0
628	1
631	0
631	1
633	0
633	1
635	0
635	1
636	0
636	1
637	0
637	1
638	0
638	1
640	0
640	1
642	0
642	1
643	0
643	1
646	0
646	1
647	0
647	1
649	0
649	1
652	0
652	1
653	0
653	1
655	0
655	1
656	0
656	1
657	0
657	1
658	0
658	1
659	0
659	1
660	0
660	1
661	0
661	1
662	0
662	1
663	0
663	1
665	0
665	1
666	0
666	1
668	0
668	1
669	0
669	1
670	0
670	1
671	0
671	1
672	0
672	1
673	0
673	1
674	0
674	1
675	0
675	1
676	0
676	1
678	0
678	1
679	0
679	1
681	0
681	1
683	0
683	1
684	0
684	1
685	0
685	1
686	0
686	1
687	0
687	1
688	0
688	1
689	0
689	1
691	0
691	1
692	0
692	1
693	0
693	1
694	0
694	1
695	0
695	1
696	0
696	1
698	0
698	1
699	0
699	1
700	0
700	1
701	0
701	1
702	0
702	1
703	0
703	1
704	0
704	1
705	0
705	1
706	0
706	1
707	0
707	1
708	0
708	1
709	0
709	1
710	0
710	1
711	0
711	1
712	0
712	1
713	0
713	1
714	0
714	1
717	0
717	1
718	0
718	1
719	0
719	1
720	0
720	1
721	0
721	1
722	0
722	1
724	0
724	1
725	0
725	1
726	0
726	1
728	0
728	1
729	0
729	1
732	0
732	1
734	0
734	1
736	0
736	1
737	0
737	1
738	0
738	1
739	0
739	1
740	0
740	1
742	0
742	1
744	0
744	1
746	0
746	1
747	0
747	1
748	0
748	1
749	0
749	1
751	0
751	1
752	0
752	1
753	0
753	1
754	0
754	1
755	0
755	1
757	0
757	1
758	0
758	1
759	0
759	1
761	0
761	1
762	0
762	1
763	0
763	1
764	0
764	1
765	0
765	1
767	0
767	1
768	0
768	1
769	0
769	1
770	0
770	1
772	0
772	1
773	0
773	1
775	0
775	1
776	0
776	1
777	0
777	1
778	0
778	1
779	0
779	1
780	0
780	1
781	0
781	1
783	0
783	1
784	0
784	1
785	0
785	1
786	0
786	1
787	0
787	1
788	0
788	1
789	0
789	1
790	0
790	1
791	0
791	1
792	0
792	1
793	0
793	1
794	0
794	1
795	0
795	1
796	0
796	1
797	0
797	1
798	0
798	1
799	0
799	1
800	0
800	1
801	0
801	1
802	0
802	1
804	0
804	1
805	0
805	1
806	0
806	1
807	0
807	1
809	0
809	1
810	0
810	1
811	0
811	1
812	0
812	1
814	0
814	1
815	0
815	1
816	0
816	1
819	0
819	1
820	0
820	1
821	0
821	1
823	0
823	1
825	0
825	1
826	0
826	1
827	0
827	1
828	0
828	1
830	0
830	1
831	0
831	1
832	0
832	1
833	0
833	1
835	0
835	1
836	0
836	1
837	0
837	1
839	0
839	1
840	0
840	1
841	0
841	1
842	0
842	1
843	0
843	1
844	0
844	1
845	0
845	1
846	0
846	1
847	0
847	1
848	0
848	1
850	0
850	1
851	0
851	1
853	0
853	1
854	0
854	1
855	0
855	1
856	0
856	1
857	0
857	1
858	0
858	1
859	0
859	1
860	0
860	1
862	0
862	1
863	0
863	1
864	0
864	1
865	0
865	1
866	0
866	1
868	0
868	1
869	0
869	1
870	0
870	1
871	0
871	1
872	0
872	1
873	0
873	1
874	0
874	1
875	0
875	1
876	0
876	1
878	0
878	1
879	0
879	1
881	0
881	1
882	0
882	1
883	0
883	1
884	0
884	1
885	0
885	1
886	0
886	1
887	0
887	1
888	0
888	1
889	0
889	1
892	0
892	1
893	0
893	1
894	0
894	1
895	0
895	1
897	0
897	1
899	0
899	1
900	0
900	1
902	0
902	1
903	0
903	1
904	0
904	1
905	0
905	1
906	0
906	1
907	0
907	1
908	0
908	1
909	0
909	1
910	0
910	1
911	0
911	1
912	0
912	1
913	0
913	1
914	0
914	1
915	0
915	1
917	0
917	1
918	0
918	1
919	0
919	1
920	0
920	1
921	0
921	1
922	0
922	1
923	0
923	1
924	0
924	1
925	0
925	1
926	0
926	1
927	0
927	1
928	0
928	1
929	0
929	1
930	0
930	1
931	0
931	1
932	0
932	1
933	0
933	1
935	0
935	1
936	0
936	1
937	0
937	1
939	0
939	1
940	0
940	1
941	0
941	1
942	0
942	1
943	0
943	1
944	0
944	1
945	0
945	1
946	0
946	1
947	0
947	1
948	0
948	1
950	0
950	1
951	0
951	1
952	0
952	1
953	0
953	1
955	0
955	1
956	0
956	1
957	0
957	1
958	0
958	1
959	0
959	1
961	0
961	1
962	0
962	1
963	0
963	1
964	0
964	1
965	0
965	1
966	0
966	1
967	0
967	1
968	0
968	1
969	0
969	1
970	0
970	1
971	0
971	1
973	0
973	1
974	0
974	1
975	0
975	1
976	0
976	1
977	0
977	1
978	0
978	1
979	0
979	1
980	0
980	1
981	0
981	1
982	0
982	1
983	0
983	1
984	0
984	1
985	0
985	1
986	0
986	1
987	0
987	1
988	0
988	1
989	0
989	1
990	0
990	1
991	0
991	1
992	0
992	1
994	0
994	1
995	0
995	1
996	0
996	1
997	0
997	1
998	0
998	1
999	0
999	1
1000	0
1000	1
1001	0
1001	1
1003	0
1003	1
1004	0
1004	1
1005	0
1005	1
1006	0
1006	1
1007	0
1007	1
1008	0
1008	1
1009	0
1009	1
1010	0
1010	1
1011	0
1011	1
1012	0
1012	1
1013	0
1013	1
1014	0
1014	1
1015	0
1015	1
1016	0
1016	1
1017	0
1017	1
1018	0
1018	1
1020	0
1020	1
1021	0
1021	1
1022	0
1022	1
1023	0
1023	1
1024	0
1024	1
1025	0
1025	1
1026	0
1026	1
1027	0
1027	1
1028	0
1028	1
1029	0
1029	1
1030	0
1030	1
1031	0
1031	1
1032	0
1032	1
1033	0
1033	1
1035	0
1035	1
1036	0
1036	1
1037	0
1037	1
1038	0
1038	1
1039	0
1039	1
1040	0
1040	1
1042	0
1042	1
1043	0
1043	1
1044	0
1044	1
1045	0
1045	1
1047	0
1047	1
1048	0
1048	1
1050	0
1050	1
1051	0
1051	1
1052	0
1052	1
1053	0
1053	1
1054	0
1054	1
1055	0
1055	1
1058	0
1058	1
1059	0
1059	1
1061	0
1061	1
1062	0
1062	1
1063	0
1063	1
1064	0
1064	1
1065	0
1065	1
1066	0
1066	1
1067	0
1067	1
1068	0
1068	1
1069	0
1069	1
1070	0
1070	1
1071	0
1071	1
1072	0
1072	1
1073	0
1073	1
1074	0
1074	1
1075	0
1075	1
1076	0
1076	1
1077	0
1077	1
1078	0
1078	1
1081	0
1081	1
1082	0
1082	1
1083	0
1083	1
1084	0
1084	1
1085	0
1085	1
1086	0
1086	1
1087	0
1087	1
1088	0
1088	1
1089	0
1089	1
1090	0
1090	1
1091	0
1091	1
1092	0
1092	1
1093	0
1093	1
1094	0
1094	1
1095	0
1095	1
1096	0
1096	1
1097	0
1097	1
1099	0
1099	1
1100	0
1100	1
1101	0
1101	1
1102	0
1102	1
1104	0
1104	1
1105	0
1105	1
1108	0
1108	1
1109	0
1109	1
1110	0
1110	1
1111	0
1111	1
1112	0
1112	1
1113	0
1113	1
1114	0
1114	1
1115	0
1115	1
1116	0
1116	1
1117	0
1117	1
1118	0
1118	1
1119	0
1119	1
1120	0
1120	1
1121	0
1121	1
1122	0
1122	1
1123	0
1123	1
1125	0
1125	1
1127	0
1127	1
1128	0
1128	1
1129	0
1129	1
1130	0
1130	1
1133	0
1133	1
1135	0
1135	1
1136	0
1136	1
1137	0
1137	1
1139	0
1139	1
1140	0
1140	1
1142	0
1142	1
1143	0
1143	1
1145	0
1145	1
1146	0
1146	1
1147	0
1147	1
1148	0
1148	1
1149	0
1149	1
1150	0
1150	1
1151	0
1151	1
1152	0
1152	1
1153	0
1153	1
1154	0
1154	1
1155	0
1155	1
1158	0
1158	1
1159	0
1159	1
1160	0
1160	1
1161	0
1161	1
1162	0
1162	1
1164	0
1164	1
1165	0
1165	1
1166	0
1166	1
1167	0
1167	1
1168	0
1168	1
1169	0
1169	1
1170	0
1170	1
1171	0
1171	1
1172	0
1172	1
1173	0
1173	1
1174	0
1174	1
1176	0
1176	1
1177	0
1177	1
1178	0
1178	1
1179	0
1179	1
1180	0
1180	1
1181	0
1181	1
1182	0
1182	1
1183	0
1183	1
1184	0
1184	1
1185	0
1185	1
1187	0
1187	1
1188	0
1188	1
1189	0
1189	1
1190	0
1190	1
1191	0
1191	1
1192	0
1192	1
1193	0
1193	1
1194	0
1194	1
1196	0
1196	1
1197	0
1197	1
1198	0
1198	1
1199	0
1199	1
1200	0
1200	1
1201	0
1201	1
1202	0
1202	1
1203	0
1203	1
1205	0
1205	1
1206	0
1206	1
1207	0
1207	1
1208	0
1208	1
1209	0
1209	1
1211	0
1211	1
1212	0
1212	1
1213	0
1213	1
1214	0
1214	1
1215	0
1215	1
1218	0
1218	1
1219	0
1219	1
1220	0
1220	1
1222	0
1222	1
1223	0
1223	1
1224	0
1224	1
1225	0
1225	1
1226	0
1226	1
1228	0
1228	1
1229	0
1229	1
1230	0
1230	1
1231	0
1231	1
1232	0
1232	1
1233	0
1233	1
1234	0
1234	1
1235	0
1235	1
1236	0
1236	1
1237	0
1237	1
1238	0
1238	1
1239	0
1239	1
1240	0
1240	1
1241	0
1241	1
1242	0
1242	1
1243	0
1243	1
1244	0
1244	1
1245	0
1245	1
1247	0
1247	1
1248	0
1248	1
1249	0
1249	1
1250	0
1250	1
1251	0
1251	1
1252	0
1252	1
1254	0
1254	1
1255	0
1255	1
1256	0
1256	1
1257	0
1257	1
1258	0
1258	1
1259	0
1259	1
1260	0
1260	1
1261	0
1261	1
1262	0
1262	1
1263	0
1263	1
1264	0
1264	1
1265	0
1265	1
1266	0
1266	1
1267	0
1267	1
1268	0
1268	1
1269	0
1269	1
1270	0
1270	1
1271	0
1271	1
1272	0
1272	1
1273	0
1273	1
1274	0
1274	1
1275	0
1275	1
1276	0
1276	1
1277	0
1277	1
1278	0
1278	1
1280	0
1280	1
1281	0
1281	1
1283	0
1283	1
1284	0
1284	1
1285	0
1285	1
1286	0
1286	1
1288	0
1288	1
1289	0
1289	1
1290	0
1290	1
1291	0
1291	1
1292	0
1292	1
1293	0
1293	1
1294	0
1294	1
1295	0
1295	1
1296	0
1296	1
1297	0
1297	1
1298	0
1298	1
1299	0
1299	1
1300	0
1300	1
1301	0
1301	1
1302	0
1302	1
1303	0
1303	1
1305	0
1305	1
1306	0
1306	1
1307	0
1307	1
1308	0
1308	1
1310	0
1310	1
1311	0
1311	1
1312	0
1312	1
1313	0
1313	1
1314	0
1314	1
1315	0
1315	1
1316	0
1316	1
1317	0
1317	1
1318	0
1318	1
1320	0
1320	1
1321	0
1321	1
1322	0
1322	1
1323	0
1323	1
1324	0
1324	1
1325	0
1325	1
1326	0
1326	1
1327	0
1327	1
1329	0
1329	1
1330	0
1330	1
1331	0
1331	1
1332	0
1332	1
1334	0
1334	1
1335	0
1335	1
1336	0
1336	1
1337	0
1337	1
1338	0
1338	1
1339	0
1339	1
1340	0
1340	1
1341	0
1341	1
1342	0
1342	1
1343	0
1343	1
1344	0
1344	1
1345	0
1345	1
1346	0
1346	1
1347	0
1347	1
1348	0
1348	1
1349	0
1349	1
1350	0
1350	1
1352	0
1352	1
1353	0
1353	1
1355	0
1355	1
1356	0
1356	1
1357	0
1357	1
1358	0
1358	1
1359	0
1359	1
1361	0
1361	1
1362	0
1362	1
1363	0
1363	1
1364	0
1364	1
1365	0
1365	1
1366	0
1366	1
1367	0
1367	1
1368	0
1368	1
1369	0
1369	1
1371	0
1371	1
1372	0
1372	1
1374	0
1374	1
1375	0
1375	1
1376	0
1376	1
1377	0
1377	1
1378	0
1378	1
1379	0
1379	1
1380	0
1380	1
1381	0
1381	1
1383	0
1383	1
1384	0
1384	1
1385	0
1385	1
1386	0
1386	1
1387	0
1387	1
1388	0
1388	1
1389	0
1389	1
1390	0
1390	1
1391	0
1391	1
1392	0
1392	1
1393	0
1393	1
1394	0
1394	1
1395	0
1395	1
1396	0
1396	1
1397	0
1397	1
1398	0
1398	1
1399	0
1399	1
1400	0
1400	1
1401	0
1401	1
1402	0
1402	1
1403	0
1403	1
1404	0
1404	1
1405	0
1405	1
1406	0
1406	1
1407	0
1407	1
1408	0
1408	1
1409	0
1409	1
1410	0
1410	1
1411	0
1411	1
1412	0
1412	1
1413	0
1413	1
1414	0
1414	1
1415	0
1415	1
1416	0
1416	1
1417	0
1417	1
1418	0
1418	1
1420	0
1420	1
1421	0
1421	1
1423	0
1423	1
1425	0
1425	1
1427	0
1427	1
1429	0
1429	1
1430	0
1430	1
1431	0
1431	1
1432	0
1432	1
1433	0
1433	1
1434	0
1434	1
1435	0
1435	1
1436	0
1436	1
1438	0
1438	1
1439	0
1439	1
1440	0
1440	1
1441	0
1441	1
1442	0
1442	1
1443	0
1443	1
1444	0
1444	1
1445	0
1445	1
1446	0
1446	1
1447	0
1447	1
1449	0
1449	1
1450	0
1450	1
1451	0
1451	1
1453	0
1453	1
1455	0
1455	1
1456	0
1456	1
1458	0
1458	1
1459	0
1459	1
1460	0
1460	1
1461	0
1461	1
1462	0
1462	1
1464	0
1464	1
1465	0
1465	1
1466	0
1466	1
1467	0
1467	1
1468	0
1468	1
1469	0
1469	1
1470	0
1470	1
1472	0
1472	1
1473	0
1473	1
1474	0
1474	1
1475	0
1475	1
1476	0
1476	1
1477	0
1477	1
1478	0
1478	1
1479	0
1479	1
1480	0
1480	1
1481	0
1481	1
1482	0
1482	1
1483	0
1483	1
1484	0
1484	1
1485	0
1485	1
1486	0
1486	1
1487	0
1487	1
1488	0
1488	1
1489	0
1489	1
1490	0
1490	1
1491	0
1491	1
1492	0
1492	1
1493	0
1493	1
1494	0
1494	1
1496	0
1496	1
1498	0
1498	1
1499	0
1499	1
1500	0
1500	1
1501	0
1501	1
1502	0
1502	1
1504	0
1504	1
1505	0
1505	1
1506	0
1506	1
1507	0
1507	1
1508	0
1508	1
1509	0
1509	1
1510	0
1510	1
1511	0
1511	1
1512	0
1512	1
1513	0
1513	1
1515	0
1515	1
1517	0
1517	1
1518	0
1518	1
1519	0
1519	1
1520	0
1520	1
1521	0
1521	1
1522	0
1522	1
1523	0
1523	1
1524	0
1524	1
1525	0
1525	1
1526	0
1526	1
1527	0
1527	1
1528	0
1528	1
1529	0
1529	1
1530	0
1530	1
1531	0
1531	1
1532	0
1532	1
1533	0
1533	1
1534	0
1534	1
1535	0
1535	1
1536	0
1536	1
1537	0
1537	1
1539	0
1539	1
1540	0
1540	1
1541	0
1541	1
1542	0
1542	1
1543	0
1543	1
1544	0
1544	1
1545	0
1545	1
1546	0
1546	1
1547	0
1547	1
1548	0
1548	1
1549	0
1549	1
1550	0
1550	1
1551	0
1551	1
1552	0
1552	1
1553	0
1553	1
1554	0
1554	1
1555	0
1555	1
1556	0
1556	1
1557	0
1557	1
1558	0
1558	1
1559	0
1559	1
1561	0
1561	1
1564	0
1564	1
1565	0
1565	1
1566	0
1566	1
1567	0
1567	1
1568	0
1568	1
1569	0
1569	1
1570	0
1570	1
1571	0
1571	1
1572	0
1572	1
1573	0
1573	1
1574	0
1574	1
1575	0
1575	1
1576	0
1576	1
1577	0
1577	1
1578	0
1578	1
1579	0
1579	1
1580	0
1580	1
1581	0
1581	1
1583	0
1583	1
1584	0
1584	1
1585	0
1585	1
1586	0
1586	1
1587	0
1587	1
1588	0
1588	1
1590	0
1590	1
1591	0
1591	1
1592	0
1592	1
1593	0
1593	1
1594	0
1594	1
1595	0
1595	1
1596	0
1596	1
1597	0
1597	1
1598	0
1598	1
1599	0
1599	1
1601	0
1601	1
1602	0
1602	1
1603	0
1603	1
1604	0
1604	1
1605	0
1605	1
1607	0
1607	1
1609	0
1609	1
1610	0
1610	1
1611	0
1611	1
1612	0
1612	1
1614	0
1614	1
1616	0
1616	1
1617	0
1617	1
1618	0
1618	1
1620	0
1620	1
1621	0
1621	1
1622	0
1622	1
1623	0
